OPD_DATE,VEHICLE_ID,RTE,DIR,TRIP_ID,STOP_ID,STOP_NAME,SCH_STOP_TM,ACT_STOP_TM
2016-05-16,6091,674,S,30906013,431,"3RD AVE & PIKE ST (431)",23:44:58,23:52:23
2016-05-16,6108,674,S,30905857,431,"3RD AVE & PIKE ST (431)",06:57:58,06:59:46
2016-05-16,6108,674,S,30905778,431,"3RD AVE & PIKE ST (431)",09:08:57,09:09:58
2016-05-16,6108,674,S,30905787,431,"3RD AVE & PIKE ST (431)",11:11:57,11:12:20
2016-05-16,6108,674,S,30905796,431,"3RD AVE & PIKE ST (431)",13:23:57,13:25:21
2016-05-16,6108,674,S,30905912,431,"3RD AVE & PIKE ST (431)",15:50:57,15:49:04
2016-05-16,6108,674,S,30905807,431,"3RD AVE & PIKE ST (431)",18:09:57,18:08:43
2016-05-16,6110,674,S,30905766,431,"3RD AVE & PIKE ST (431)",06:40:58,06:43:22
2016-05-16,6110,674,S,30905776,431,"3RD AVE & PIKE ST (431)",08:44:57,08:52:14
2016-05-16,6111,674,S,30905816,431,"3RD AVE & PIKE ST (431)",20:11:58,20:16:01
2016-05-16,6111,674,S,30905860,431,"3RD AVE & PIKE ST (431)",22:14:58,22:17:12
2016-05-16,6111,674,S,30905827,431,"3RD AVE & PIKE ST (431)",23:59:58,23:57:38
2016-05-16,6112,674,S,30905837,431,"3RD AVE & PIKE ST (431)",07:14:58,07:16:03
2016-05-16,6112,674,S,30905779,431,"3RD AVE & PIKE ST (431)",09:24:57,09:24:14
2016-05-16,6112,674,S,30905969,431,"3RD AVE & PIKE ST (431)",11:35:57,11:36:23
2016-05-16,6112,674,S,30905797,431,"3RD AVE & PIKE ST (431)",13:47:57,13:50:39
2016-05-16,6112,674,S,30905913,431,"3RD AVE & PIKE ST (431)",15:58:57,15:59:37
2016-05-16,6112,674,S,30905817,431,"3RD AVE & PIKE ST (431)",20:26:58,20:25:15
2016-05-16,6112,674,S,30905808,431,"3RD AVE & PIKE ST (431)",18:17:57,18:15:53
2016-05-16,6112,674,S,30905824,431,"3RD AVE & PIKE ST (431)",22:29:58,22:29:22
2016-05-16,6112,674,S,30905828,431,"3RD AVE & PIKE ST (431)",00:29:58,00:28:14
2016-05-16,6201,674,S,30905768,431,"3RD AVE & PIKE ST (431)",07:06:58,07:05:20
2016-05-16,6201,674,S,30905941,431,"3RD AVE & PIKE ST (431)",09:16:57,09:14:45
2016-05-16,6201,674,S,30905788,431,"3RD AVE & PIKE ST (431)",11:23:57,11:20:11
2016-05-16,6201,674,S,30905971,431,"3RD AVE & PIKE ST (431)",13:35:57,13:33:17
2016-05-16,6201,674,S,30905910,431,"3RD AVE & PIKE ST (431)",15:34:57,15:39:26
2016-05-16,6201,674,S,30905979,431,"3RD AVE & PIKE ST (431)",18:00:57,18:00:56
2016-05-16,6207,674,S,30905765,431,"3RD AVE & PIKE ST (431)",06:30:58,06:28:20
2016-05-16,6207,674,S,30905775,431,"3RD AVE & PIKE ST (431)",08:36:57,08:36:55
2016-05-16,6207,674,S,30905785,431,"3RD AVE & PIKE ST (431)",10:47:57,10:50:45
2016-05-16,6207,674,S,30905794,431,"3RD AVE & PIKE ST (431)",12:59:57,13:02:00
2016-05-16,6207,674,S,30905933,431,"3RD AVE & PIKE ST (431)",15:14:57,15:11:36
2016-05-16,6207,674,S,30905804,431,"3RD AVE & PIKE ST (431)",17:36:57,17:32:58
2016-05-16,6207,674,S,30905814,431,"3RD AVE & PIKE ST (431)",19:47:57,19:45:51
2016-05-16,6207,674,S,30905822,431,"3RD AVE & PIKE ST (431)",21:44:58,21:51:56
2016-05-16,6209,674,S,30905762,431,"3RD AVE & PIKE ST (431)",05:42:58,05:40:13
2016-05-16,6209,674,S,30905770,431,"3RD AVE & PIKE ST (431)",07:47:57,07:46:12
2016-05-16,6209,674,S,30905782,431,"3RD AVE & PIKE ST (431)",09:58:57,10:03:52
2016-05-16,6209,674,S,30905791,431,"3RD AVE & PIKE ST (431)",12:10:57,12:15:01
2016-05-16,6209,674,S,30905800,431,"3RD AVE & PIKE ST (431)",14:23:57,14:24:00
2016-05-16,6209,674,S,30905917,431,"3RD AVE & PIKE ST (431)",16:37:57,16:37:35
2016-05-16,6212,674,S,30905911,431,"3RD AVE & PIKE ST (431)",15:42:57,15:47:59
2016-05-16,6213,674,S,30905942,431,"3RD AVE & PIKE ST (431)",09:48:57,09:47:32
2016-05-16,6213,674,S,30905790,431,"3RD AVE & PIKE ST (431)",11:58:57,11:57:23
2016-05-16,6213,674,S,30905799,431,"3RD AVE & PIKE ST (431)",14:11:57,14:09:19
2016-05-16,6213,674,S,30905915,431,"3RD AVE & PIKE ST (431)",16:23:57,16:20:26
2016-05-16,6213,674,S,30905810,431,"3RD AVE & PIKE ST (431)",18:34:57,18:40:00
2016-05-16,6216,674,S,30905763,431,"3RD AVE & PIKE ST (431)",05:57:58,05:59:54
2016-05-16,6216,674,S,30905771,431,"3RD AVE & PIKE ST (431)",07:55:57,07:58:04
2016-05-16,6216,674,S,30905783,431,"3RD AVE & PIKE ST (431)",10:10:58,10:15:57
2016-05-16,6216,674,S,30905792,431,"3RD AVE & PIKE ST (431)",12:23:57,12:28:22
2016-05-16,6216,674,S,30905972,431,"3RD AVE & PIKE ST (431)",14:35:57,14:34:04
2016-05-16,6216,674,S,30905887,431,"3RD AVE & PIKE ST (431)",16:50:57,16:50:33
2016-05-16,6216,674,S,30905896,431,"3RD AVE & PIKE ST (431)",19:05:57,19:03:52
2016-05-16,6217,674,S,30905977,431,"3RD AVE & PIKE ST (431)",17:11:57,17:20:43
2016-05-16,6218,674,S,30905932,431,"3RD AVE & PIKE ST (431)",15:20:57,15:24:08
2016-05-16,6218,674,S,30905806,431,"3RD AVE & PIKE ST (431)",17:44:57,17:50:46
2016-05-17,6041,674,S,30905764,431,"3RD AVE & PIKE ST (431)",06:10:58,06:11:16
2016-05-17,6041,674,S,30905773,431,"3RD AVE & PIKE ST (431)",08:11:57,08:17:58
2016-05-17,6041,674,S,30905784,431,"3RD AVE & PIKE ST (431)",10:22:58,10:21:39
2016-05-17,6041,674,S,30905970,431,"3RD AVE & PIKE ST (431)",12:35:57,12:38:59
2016-05-17,6041,674,S,30905993,431,"3RD AVE & PIKE ST (431)",14:53:57,14:56:25
2016-05-17,6041,674,S,30905801,431,"3RD AVE & PIKE ST (431)",17:04:57,17:02:35
2016-05-17,6041,674,S,30905812,431,"3RD AVE & PIKE ST (431)",19:16:57,19:21:27
2016-05-17,6041,674,S,30905820,431,"3RD AVE & PIKE ST (431)",21:12:58,21:14:37
2016-05-17,6041,674,S,30906008,431,"3RD AVE & PIKE ST (431)",23:14:58,23:16:13
2016-05-17,6043,674,S,30905942,431,"3RD AVE & PIKE ST (431)",09:48:57,09:52:17
2016-05-17,6043,674,S,30905790,431,"3RD AVE & PIKE ST (431)",11:58:57,12:05:16
2016-05-17,6043,674,S,30905799,431,"3RD AVE & PIKE ST (431)",14:11:57,14:13:22
2016-05-17,6043,674,S,30905915,431,"3RD AVE & PIKE ST (431)",16:23:57,16:23:24
2016-05-17,6043,674,S,30905810,431,"3RD AVE & PIKE ST (431)",18:34:57,18:42:53
2016-05-17,6044,674,S,30905978,431,"3RD AVE & PIKE ST (431)",17:29:57,17:46:02
2016-05-17,6047,674,S,30905816,431,"3RD AVE & PIKE ST (431)",20:11:58,20:17:38
2016-05-17,6047,674,S,30905860,431,"3RD AVE & PIKE ST (431)",22:14:58,22:17:48
2016-05-17,6047,674,S,30905827,431,"3RD AVE & PIKE ST (431)",23:59:58,00:02:33
2016-05-17,6047,674,S,30905855,431,"3RD AVE & PIKE ST (431)",02:09:58,02:14:02
2016-05-17,6052,674,S,30905768,431,"3RD AVE & PIKE ST (431)",07:06:58,07:08:51
2016-05-17,6052,674,S,30905941,431,"3RD AVE & PIKE ST (431)",09:16:57,09:18:50
2016-05-17,6052,674,S,30905788,431,"3RD AVE & PIKE ST (431)",11:23:57,11:25:13
2016-05-17,6052,674,S,30905971,431,"3RD AVE & PIKE ST (431)",13:35:57,13:36:00
2016-05-17,6054,674,S,30905777,431,"3RD AVE & PIKE ST (431)",08:52:57,08:58:22
2016-05-17,6054,674,S,30905786,431,"3RD AVE & PIKE ST (431)",10:59:57,10:57:11
2016-05-17,6054,674,S,30905795,431,"3RD AVE & PIKE ST (431)",13:11:57,13:12:14
2016-05-17,6054,674,S,30905973,431,"3RD AVE & PIKE ST (431)",15:27:57,15:24:56
2016-05-17,6054,674,S,30905805,431,"3RD AVE & PIKE ST (431)",17:52:57,17:55:04
2016-05-17,6054,674,S,30905815,431,"3RD AVE & PIKE ST (431)",19:56:58,19:56:06
2016-05-17,6054,674,S,30905823,431,"3RD AVE & PIKE ST (431)",21:58:58,22:05:40
2016-05-17,6054,674,S,30906013,431,"3RD AVE & PIKE ST (431)",23:44:58,23:49:33
2016-05-17,6055,674,S,30905912,431,"3RD AVE & PIKE ST (431)",15:50:57,15:52:27
2016-05-17,6055,674,S,30905807,431,"3RD AVE & PIKE ST (431)",18:09:57,18:05:49
2016-05-17,6056,674,S,30905774,431,"3RD AVE & PIKE ST (431)",08:19:57,08:29:29
2016-05-17,6056,674,S,30905968,431,"3RD AVE & PIKE ST (431)",10:35:57,10:37:37
2016-05-17,6056,674,S,30905793,431,"3RD AVE & PIKE ST (431)",12:47:57,12:45:49
2016-05-17,6056,674,S,30906006,431,"3RD AVE & PIKE ST (431)",15:02:57,15:08:33
2016-05-17,6056,674,S,30905803,431,"3RD AVE & PIKE ST (431)",17:17:57,17:22:00
2016-05-17,6056,674,S,30905813,431,"3RD AVE & PIKE ST (431)",19:26:57,19:31:49
2016-05-17,6056,674,S,30905821,431,"3RD AVE & PIKE ST (431)",21:28:58,21:39:02
2016-05-17,6056,674,S,30905826,431,"3RD AVE & PIKE ST (431)",23:29:58,23:31:05
2016-05-17,6058,674,S,30905974,431,"3RD AVE & PIKE ST (431)",16:07:57,16:05:44
2016-05-17,6058,674,S,30905809,431,"3RD AVE & PIKE ST (431)",18:23:57,18:32:20
2016-05-17,6062,674,S,30905763,431,"3RD AVE & PIKE ST (431)",05:57:58,05:57:14
2016-05-17,6062,674,S,30905771,431,"3RD AVE & PIKE ST (431)",07:55:57,07:58:22
2016-05-17,6062,674,S,30905783,431,"3RD AVE & PIKE ST (431)",10:10:58,10:11:52
2016-05-17,6062,674,S,30905792,431,"3RD AVE & PIKE ST (431)",12:23:57,12:24:01
2016-05-17,6062,674,S,30905972,431,"3RD AVE & PIKE ST (431)",14:35:57,14:33:49
2016-05-17,6062,674,S,30905887,431,"3RD AVE & PIKE ST (431)",16:50:57,16:50:39
2016-05-17,6062,674,S,30905896,431,"3RD AVE & PIKE ST (431)",19:05:57,19:08:00
2016-05-17,6066,674,S,30905977,431,"3RD AVE & PIKE ST (431)",17:11:57,17:24:05
2016-05-17,6067,674,S,30905916,431,"3RD AVE & PIKE ST (431)",16:30:57,16:31:20
2016-05-17,6067,674,S,30905895,431,"3RD AVE & PIKE ST (431)",18:44:57,18:54:58
2016-05-17,6067,674,S,30905818,431,"3RD AVE & PIKE ST (431)",20:41:58,20:44:22
2016-05-17,6067,674,S,30905861,431,"3RD AVE & PIKE ST (431)",22:44:58,22:46:41
2016-05-17,6075,674,S,30905766,431,"3RD AVE & PIKE ST (431)",06:40:58,06:43:32
2016-05-17,6075,674,S,30905776,431,"3RD AVE & PIKE ST (431)",08:44:57,08:52:28
2016-05-17,6076,674,S,30905765,431,"3RD AVE & PIKE ST (431)",06:30:58,06:32:27
2016-05-17,6076,674,S,30905775,431,"3RD AVE & PIKE ST (431)",08:36:57,08:49:28
2016-05-17,6076,674,S,30905785,431,"3RD AVE & PIKE ST (431)",10:47:57,10:54:36
2016-05-17,6076,674,S,30905794,431,"3RD AVE & PIKE ST (431)",12:59:57,13:12:03
2016-05-17,6076,674,S,30905933,431,"3RD AVE & PIKE ST (431)",15:14:57,15:20:40
2016-05-17,6076,674,S,30905804,431,"3RD AVE & PIKE ST (431)",17:36:57,17:42:55
2016-05-17,6076,674,S,30905814,431,"3RD AVE & PIKE ST (431)",19:47:57,19:56:00
2016-05-17,6076,674,S,30905822,431,"3RD AVE & PIKE ST (431)",21:44:58,21:51:59
2016-05-17,6084,674,S,30906002,431,"3RD AVE & PIKE ST (431)",06:20:58,06:29:47
2016-05-17,6084,674,S,30905939,431,"3RD AVE & PIKE ST (431)",08:27:57,08:30:50
2016-05-17,6099,674,S,30905762,431,"3RD AVE & PIKE ST (431)",05:42:58,05:41:35
2016-05-17,6099,674,S,30905770,431,"3RD AVE & PIKE ST (431)",07:47:57,07:46:21
2016-05-17,6099,674,S,30905782,431,"3RD AVE & PIKE ST (431)",09:58:57,10:02:35
2016-05-17,6099,674,S,30905791,431,"3RD AVE & PIKE ST (431)",12:10:57,12:10:53
2016-05-17,6099,674,S,30905800,431,"3RD AVE & PIKE ST (431)",14:23:57,14:24:25
2016-05-17,6099,674,S,30905917,431,"3RD AVE & PIKE ST (431)",16:37:57,16:35:41
2016-05-17,6108,674,S,30905975,431,"3RD AVE & PIKE ST (431)",16:43:57,16:45:55
2016-05-17,6108,674,S,30905811,431,"3RD AVE & PIKE ST (431)",18:55:57,19:01:07
2016-05-17,6108,674,S,30905819,431,"3RD AVE & PIKE ST (431)",20:57:58,21:02:41
2016-05-17,6108,674,S,30905825,431,"3RD AVE & PIKE ST (431)",22:59:58,23:03:51
2016-05-17,6108,674,S,30905829,431,"3RD AVE & PIKE ST (431)",01:07:58,01:11:00
2016-05-17,6108,674,S,30905872,431,"3RD AVE & PIKE ST (431)",03:24:58,03:25:37
2016-05-17,6112,674,S,30905767,431,"3RD AVE & PIKE ST (431)",06:49:58,06:50:15
2016-05-17,6112,674,S,30905890,431,"3RD AVE & PIKE ST (431)",09:00:57,09:01:11
2016-05-17,6112,674,S,30905932,431,"3RD AVE & PIKE ST (431)",15:20:57,15:24:54
2016-05-17,6112,674,S,30905806,431,"3RD AVE & PIKE ST (431)",17:44:57,17:44:36
2016-05-17,6113,674,S,30905839,431,"3RD AVE & PIKE ST (431)",05:26:58,05:27:00
2016-05-17,6113,674,S,30905838,431,"3RD AVE & PIKE ST (431)",07:32:58,07:35:23
2016-05-17,6113,674,S,30905908,431,"3RD AVE & PIKE ST (431)",14:45:57,14:46:04
2016-05-17,6113,674,S,30905976,431,"3RD AVE & PIKE ST (431)",16:57:57,16:54:56
2016-05-17,6114,674,S,30905837,431,"3RD AVE & PIKE ST (431)",07:14:58,07:15:53
2016-05-17,6114,674,S,30905779,431,"3RD AVE & PIKE ST (431)",09:24:57,09:22:18
2016-05-17,6114,674,S,30905969,431,"3RD AVE & PIKE ST (431)",11:35:57,11:34:59
2016-05-17,6114,674,S,30905797,431,"3RD AVE & PIKE ST (431)",13:47:57,13:48:27
2016-05-17,6114,674,S,30905913,431,"3RD AVE & PIKE ST (431)",15:58:57,16:02:34
2016-05-17,6114,674,S,30905808,431,"3RD AVE & PIKE ST (431)",18:17:57,18:16:01
2016-05-17,6114,674,S,30905817,431,"3RD AVE & PIKE ST (431)",20:26:58,20:29:46
2016-05-17,6114,674,S,30905824,431,"3RD AVE & PIKE ST (431)",22:29:58,22:28:27
2016-05-17,6114,674,S,30905828,431,"3RD AVE & PIKE ST (431)",00:29:58,00:28:21
2016-05-17,6115,674,S,30905938,431,"3RD AVE & PIKE ST (431)",07:38:58,07:38:21
2016-05-17,6115,674,S,30905781,431,"3RD AVE & PIKE ST (431)",09:40:57,09:40:20
2016-05-17,6115,674,S,30905789,431,"3RD AVE & PIKE ST (431)",11:46:57,11:49:43
2016-05-17,6115,674,S,30905798,431,"3RD AVE & PIKE ST (431)",13:59:57,14:11:04
2016-05-17,6115,674,S,30905914,431,"3RD AVE & PIKE ST (431)",16:15:57,16:15:56
2016-05-17,6204,674,S,30905772,431,"3RD AVE & PIKE ST (431)",08:03:57,08:07:24
2016-05-17,6204,674,S,0,431,"3RD AVE & PIKE ST (431)",NULL,17:02:37
2016-05-17,6208,674,S,30905769,431,"3RD AVE & PIKE ST (431)",07:23:58,07:23:47
2016-05-17,6208,674,S,30905780,431,"3RD AVE & PIKE ST (431)",09:32:57,09:40:15
2016-05-17,6211,674,S,30905857,431,"3RD AVE & PIKE ST (431)",06:57:58,07:02:22
2016-05-17,6211,674,S,30905778,431,"3RD AVE & PIKE ST (431)",09:08:57,09:09:51
2016-05-17,6211,674,S,30905787,431,"3RD AVE & PIKE ST (431)",11:11:57,11:11:00
2016-05-17,6211,674,S,30905796,431,"3RD AVE & PIKE ST (431)",13:23:57,13:26:39
2016-05-17,6211,674,S,30905910,431,"3RD AVE & PIKE ST (431)",15:34:57,15:45:28
2016-05-17,6211,674,S,30905979,431,"3RD AVE & PIKE ST (431)",18:00:57,18:09:11
2016-05-17,6214,674,S,30905909,431,"3RD AVE & PIKE ST (431)",15:08:57,15:09:58
2016-05-17,6214,674,S,30905802,431,"3RD AVE & PIKE ST (431)",17:23:57,17:24:09
2016-05-17,6214,674,S,30905998,431,"3RD AVE & PIKE ST (431)",19:37:57,19:35:58
2016-05-17,6218,674,S,30905911,431,"3RD AVE & PIKE ST (431)",15:42:57,15:43:33
2016-05-18,6040,674,S,30905764,431,"3RD AVE & PIKE ST (431)",06:10:58,06:08:19
2016-05-18,6040,674,S,30905773,431,"3RD AVE & PIKE ST (431)",08:11:57,08:13:20
2016-05-18,6040,674,S,30905784,431,"3RD AVE & PIKE ST (431)",10:22:58,10:22:35
2016-05-18,6040,674,S,30905970,431,"3RD AVE & PIKE ST (431)",12:35:57,12:36:15
2016-05-18,6040,674,S,30905993,431,"3RD AVE & PIKE ST (431)",14:53:57,14:51:56
2016-05-18,6040,674,S,30905801,431,"3RD AVE & PIKE ST (431)",17:04:57,16:59:48
2016-05-18,6040,674,S,30905812,431,"3RD AVE & PIKE ST (431)",19:16:57,19:16:22
2016-05-18,6040,674,S,30905820,431,"3RD AVE & PIKE ST (431)",21:12:58,21:10:55
2016-05-18,6041,674,S,30905762,431,"3RD AVE & PIKE ST (431)",05:42:58,05:41:43
2016-05-18,6041,674,S,30905770,431,"3RD AVE & PIKE ST (431)",07:47:57,07:45:51
2016-05-18,6041,674,S,30905782,431,"3RD AVE & PIKE ST (431)",09:58:57,09:56:42
2016-05-18,6041,674,S,30905791,431,"3RD AVE & PIKE ST (431)",12:10:57,12:15:03
2016-05-18,6041,674,S,30905800,431,"3RD AVE & PIKE ST (431)",14:23:57,14:22:44
2016-05-18,6041,674,S,30905917,431,"3RD AVE & PIKE ST (431)",16:37:57,16:37:06
2016-05-18,6052,674,S,30905942,431,"3RD AVE & PIKE ST (431)",09:48:57,09:56:17
2016-05-18,6052,674,S,30905790,431,"3RD AVE & PIKE ST (431)",11:58:57,11:58:38
2016-05-18,6052,674,S,30905799,431,"3RD AVE & PIKE ST (431)",14:11:57,14:15:00
2016-05-18,6052,674,S,30905915,431,"3RD AVE & PIKE ST (431)",16:23:57,16:20:40
2016-05-18,6052,674,S,30905810,431,"3RD AVE & PIKE ST (431)",18:34:57,18:34:01
2016-05-18,6053,674,S,30905978,431,"3RD AVE & PIKE ST (431)",17:29:57,17:52:09
2016-05-18,6063,674,S,30905765,431,"3RD AVE & PIKE ST (431)",06:30:58,06:26:49
2016-05-18,6063,674,S,30905775,431,"3RD AVE & PIKE ST (431)",08:36:57,08:38:35
2016-05-18,6063,674,S,30905785,431,"3RD AVE & PIKE ST (431)",10:47:57,10:48:24
2016-05-18,6063,674,S,30905794,431,"3RD AVE & PIKE ST (431)",12:59:57,13:05:34
2016-05-18,6063,674,S,30905933,431,"3RD AVE & PIKE ST (431)",15:14:57,15:11:26
2016-05-18,6063,674,S,30905804,431,"3RD AVE & PIKE ST (431)",17:36:57,17:40:00
2016-05-18,6063,674,S,30905814,431,"3RD AVE & PIKE ST (431)",19:47:57,19:47:08
2016-05-18,6063,674,S,30905822,431,"3RD AVE & PIKE ST (431)",21:44:58,21:47:51
2016-05-18,6064,674,S,30906002,431,"3RD AVE & PIKE ST (431)",06:20:58,06:22:22
2016-05-18,6064,674,S,30905939,431,"3RD AVE & PIKE ST (431)",08:27:57,08:35:50
2016-05-18,6067,674,S,30905975,431,"3RD AVE & PIKE ST (431)",16:43:57,16:43:04
2016-05-18,6067,674,S,30905819,431,"3RD AVE & PIKE ST (431)",20:57:58,20:57:14
2016-05-18,6067,674,S,30905811,431,"3RD AVE & PIKE ST (431)",18:55:57,19:04:15
2016-05-18,6067,674,S,30905825,431,"3RD AVE & PIKE ST (431)",22:59:58,23:02:32
2016-05-18,6067,674,S,30905829,431,"3RD AVE & PIKE ST (431)",01:07:58,01:08:09
2016-05-18,6067,674,S,30905872,431,"3RD AVE & PIKE ST (431)",03:24:58,03:25:36
2016-05-18,6069,674,S,30905977,431,"3RD AVE & PIKE ST (431)",17:11:57,17:22:00
2016-05-18,6071,674,S,30905767,431,"3RD AVE & PIKE ST (431)",06:49:58,06:50:18
2016-05-18,6071,674,S,30905890,431,"3RD AVE & PIKE ST (431)",09:00:57,09:01:11
2016-05-18,6079,674,S,30905837,431,"3RD AVE & PIKE ST (431)",07:14:58,07:20:51
2016-05-18,6079,674,S,30905779,431,"3RD AVE & PIKE ST (431)",09:24:57,09:32:26
2016-05-18,6079,674,S,30905969,431,"3RD AVE & PIKE ST (431)",11:35:57,11:40:03
2016-05-18,6079,674,S,30905797,431,"3RD AVE & PIKE ST (431)",13:47:57,13:49:24
2016-05-18,6079,674,S,30905913,431,"3RD AVE & PIKE ST (431)",15:58:57,16:05:40
2016-05-18,6079,674,S,30905808,431,"3RD AVE & PIKE ST (431)",18:17:57,18:13:28
2016-05-18,6079,674,S,30905817,431,"3RD AVE & PIKE ST (431)",20:26:58,20:28:19
2016-05-18,6079,674,S,30905824,431,"3RD AVE & PIKE ST (431)",22:29:58,22:27:54
2016-05-18,6079,674,S,30905828,431,"3RD AVE & PIKE ST (431)",00:29:58,00:30:31
2016-05-18,6081,674,S,30905769,431,"3RD AVE & PIKE ST (431)",07:23:58,07:24:52
2016-05-18,6081,674,S,30905780,431,"3RD AVE & PIKE ST (431)",09:32:57,09:35:54
2016-05-18,6081,674,S,30905787,431,"3RD AVE & PIKE ST (431)",11:11:57,11:15:54
2016-05-18,6081,674,S,30905796,431,"3RD AVE & PIKE ST (431)",13:23:57,13:21:16
2016-05-18,6081,674,S,30905910,431,"3RD AVE & PIKE ST (431)",15:34:57,15:32:30
2016-05-18,6081,674,S,30905979,431,"3RD AVE & PIKE ST (431)",18:00:57,18:03:46
2016-05-18,6082,674,S,30905974,431,"3RD AVE & PIKE ST (431)",16:07:57,16:06:53
2016-05-18,6082,674,S,30905809,431,"3RD AVE & PIKE ST (431)",18:23:57,18:25:29
2016-05-18,6085,674,S,30905816,431,"3RD AVE & PIKE ST (431)",20:11:58,20:10:59
2016-05-18,6085,674,S,30905860,431,"3RD AVE & PIKE ST (431)",22:14:58,22:14:34
2016-05-18,6085,674,S,30905827,431,"3RD AVE & PIKE ST (431)",23:59:58,00:03:04
2016-05-18,6085,674,S,30905855,431,"3RD AVE & PIKE ST (431)",02:09:58,02:18:37
2016-05-18,6085,674,S,30905875,431,"3RD AVE & PIKE ST (431)",04:25:58,04:28:20
2016-05-18,6086,674,S,30905839,431,"3RD AVE & PIKE ST (431)",05:26:58,05:28:17
2016-05-18,6086,674,S,30905838,431,"3RD AVE & PIKE ST (431)",07:32:58,07:30:55
2016-05-18,6086,674,S,30905932,431,"3RD AVE & PIKE ST (431)",15:20:57,15:25:48
2016-05-18,6086,674,S,30905806,431,"3RD AVE & PIKE ST (431)",17:44:57,17:48:54
2016-05-18,6088,674,S,30905766,431,"3RD AVE & PIKE ST (431)",06:40:58,06:44:47
2016-05-18,6088,674,S,30905776,431,"3RD AVE & PIKE ST (431)",08:44:57,08:54:04
2016-05-18,6091,674,S,30905768,431,"3RD AVE & PIKE ST (431)",07:06:58,07:11:21
2016-05-18,6091,674,S,30905941,431,"3RD AVE & PIKE ST (431)",09:16:57,09:19:22
2016-05-18,6091,674,S,30905788,431,"3RD AVE & PIKE ST (431)",11:23:57,11:25:18
2016-05-18,6091,674,S,30905971,431,"3RD AVE & PIKE ST (431)",13:35:57,13:35:56
2016-05-18,6091,674,S,30905912,431,"3RD AVE & PIKE ST (431)",15:50:57,15:57:59
2016-05-18,6091,674,S,30905807,431,"3RD AVE & PIKE ST (431)",18:09:57,18:11:34
2016-05-18,6093,674,S,30905857,431,"3RD AVE & PIKE ST (431)",06:57:58,06:58:25
2016-05-18,6093,674,S,30905778,431,"3RD AVE & PIKE ST (431)",09:08:57,09:12:11
2016-05-18,6110,674,S,30905774,431,"3RD AVE & PIKE ST (431)",08:19:57,08:25:15
2016-05-18,6110,674,S,30905968,431,"3RD AVE & PIKE ST (431)",10:35:57,10:34:58
2016-05-18,6110,674,S,30905793,431,"3RD AVE & PIKE ST (431)",12:47:57,12:48:25
2016-05-18,6110,674,S,30906006,431,"3RD AVE & PIKE ST (431)",15:02:57,15:07:36
2016-05-18,6110,674,S,30905803,431,"3RD AVE & PIKE ST (431)",17:17:57,17:18:57
2016-05-18,6110,674,S,30905813,431,"3RD AVE & PIKE ST (431)",19:26:57,19:31:57
2016-05-18,6110,674,S,30905821,431,"3RD AVE & PIKE ST (431)",21:28:58,21:30:41
2016-05-18,6110,674,S,30905826,431,"3RD AVE & PIKE ST (431)",23:29:58,23:33:16
2016-05-18,6113,674,S,30905909,431,"3RD AVE & PIKE ST (431)",15:08:57,15:08:51
2016-05-18,6113,674,S,30905802,431,"3RD AVE & PIKE ST (431)",17:23:57,17:24:57
2016-05-18,6113,674,S,30905998,431,"3RD AVE & PIKE ST (431)",19:37:57,19:35:59
2016-05-18,6114,674,S,30905916,431,"3RD AVE & PIKE ST (431)",16:30:57,16:34:05
2016-05-18,6114,674,S,30905895,431,"3RD AVE & PIKE ST (431)",18:44:57,18:45:04
2016-05-18,6114,674,S,30905818,431,"3RD AVE & PIKE ST (431)",20:41:58,20:44:24
2016-05-18,6114,674,S,30905861,431,"3RD AVE & PIKE ST (431)",22:44:58,22:47:57
2016-05-18,6201,674,S,30905777,431,"3RD AVE & PIKE ST (431)",08:52:57,08:56:40
2016-05-18,6201,674,S,30905786,431,"3RD AVE & PIKE ST (431)",10:59:57,10:59:05
2016-05-18,6201,674,S,30905795,431,"3RD AVE & PIKE ST (431)",13:11:57,13:13:15
2016-05-18,6201,674,S,30905973,431,"3RD AVE & PIKE ST (431)",15:27:57,15:26:25
2016-05-18,6201,674,S,30905805,431,"3RD AVE & PIKE ST (431)",17:52:57,17:56:23
2016-05-18,6201,674,S,30905815,431,"3RD AVE & PIKE ST (431)",19:56:58,19:58:46
2016-05-18,6201,674,S,30905823,431,"3RD AVE & PIKE ST (431)",21:58:58,22:01:12
2016-05-18,6201,674,S,30906013,431,"3RD AVE & PIKE ST (431)",23:44:58,23:46:38
2016-05-18,6202,674,S,30905772,431,"3RD AVE & PIKE ST (431)",08:03:57,08:02:58
2016-05-18,6205,674,S,30905763,431,"3RD AVE & PIKE ST (431)",05:57:58,05:57:43
2016-05-18,6205,674,S,30905771,431,"3RD AVE & PIKE ST (431)",07:55:57,07:53:45
2016-05-18,6205,674,S,30905783,431,"3RD AVE & PIKE ST (431)",10:10:58,10:13:24
2016-05-18,6205,674,S,30905792,431,"3RD AVE & PIKE ST (431)",12:23:57,12:28:45
2016-05-18,6205,674,S,30905972,431,"3RD AVE & PIKE ST (431)",14:35:57,14:33:04
2016-05-18,6205,674,S,30905887,431,"3RD AVE & PIKE ST (431)",16:50:57,16:47:24
2016-05-18,6205,674,S,30905896,431,"3RD AVE & PIKE ST (431)",19:05:57,19:06:39
